400,6,44,-7,-88
401,7,44,-7,-86
402,5,44,-7,-88
403,7,44,-8,-86
404,6,44,-8,-88
405,4,44,-8,-86
406,5,45,-7,-88
407,7,44,-8,-86
408,6,44,-8,-88
409,7,44,-8,-87
410,5,44,-7,-88
411,7,44,-7,-86
412,7,44,-7,-88
413,5,44,-8,-86
414,6,44,-7,-88
415,6,43,-7,-86
416,5,43,-7,-88
417,7,43,-7,-86
418,6,43,-7,-88
419,4,43,-7,-86
420,6,43,-8,-88
421,5,43,-7,-86
422,7,43,-7,-88
423,5,44,-7,-86
424,7,43,-7,-88
425,7,43,-7,-86
426,5,43,-7,-88
427,7,43,-7,-86
428,6,43,-7,-88
429,5,43,-7,-86
430,6,43,-7,-86
431,6,42,-7,-88
432,6,43,-7,-88
433,6,42,-7,-86
434,6,42,-7,-88
435,5,43,-8,-86
436,6,42,-7,-88
437,6,42,-7,-86
438,6,42,-8,-88
439,4,41,-7,-86
440,6,41,-7,-86
441,6,41,-7,-88
442,7,41,-7,-86
443,6,40,-7,-88
444,6,41,-7,-86
445,5,42,-7,-88
446,6,41,-7,-88
447,7,40,-7,-86
448,5,40,-7,-86
449,6,40,-7,-88
450,5,41,-8,-86
451,5,41,-7,-88
452,7,41,-7,-86
453,5,41,-7,-88
454,6,39,-7,-88
455,7,40,-8,-86
456,6,40,-8,-88
457,6,39,-7,-86
458,5,39,-7,-88
459,7,39,-7,-86
460,6,40,-7,-86
461,5,39,-7,-88
462,6,39,-7,-88
463,5,38,-7,-86
464,5,39,-7,-88
465,6,38,-7,-86
466,4,39,-8,-88
467,6,37,-7,-86
468,6,38,-7,-86
469,7,38,-7,-88
470,7,37,-8,-88
471,5,37,-7,-86
472,5,37,-7,-88
473,7,37,-7,-86
474,6,37,-7,-88
475,7,36,-7,-86
476,6,36,-7,-88
477,5,36,-7,-86
478,6,37,-7,-86
479,5,36,-7,-88
480,5,36,-7,-88
481,6,34,-7,-86
482,6,35,-7,-88
483,4,34,-8,-86
484,6,34,-7,-88
485,5,35,-7,-86
486,6,35,-7,-87
487,6,34,-8,-88
488,6,34,-8,-88
489,6,33,-8,-87
490,5,34,-8,-88
491,7,33,-7,-86
492,7,33,-7,-88
493,7,32,-7,-86
494,5,32,-7,-88
495,7,31,-7,-86
496,5,32,-8,-88
497,7,32,-7,-86
498,5,31,-7,-88
499,6,30,-7,-86
500,6,30,-7,-88
501,4,30,-7,-86
502,6,29,-7,-88
503,7,29,-7,-86
504,5,28,-7,-86
505,7,28,-7,-88
506,5,28,-7,-88
507,6,28,-7,-86
508,6,26,-7,-88
509,5,26,-7,-86
510,6,26,-7,-88
511,7,25,-7,-86
512,7,26,-7,-86
513,6,26,-7,-88
514,5,25,-8,-86
515,6,23,-7,-88
516,7,23,-8,-88
517,5,22,-8,-86
518,7,22,-7,-88
519,7,20,-7,-86
520,5,20,-7,-88
521,7,20,-7,-86
522,5,20,-7,-88
523,7,19,-7,-86
524,6,18,-7,-86
525,5,17,-7,-88
526,7,18,-7,-88
527,6,15,-7,-86
528,5,15,-7,-88
529,7,15,-7,-86
530,5,13,-7,-88
531,6,14,-7,-86
532,6,12,-7,-88
533,5,11,-8,-86
534,5,10,-8,-88
535,7,9,-7,-86
536,7,9,-7,-86
537,6,8,-7,-88
538,5,7,-8,-88
539,7,5,-7,-86
540,7,4,-7,-88
541,6,4,-7,-86
542,7,3,-7,-88
543,6,2,-7,-86
544,6,1,-7,-88
545,6,-1,-7,-86
546,6,-1,-7,-88
547,7,-3,-7,-86
548,6,-4,-7,-88
549,4,-5,-7,-86
550,6,-6,-8,-86
551,5,-9,-8,-88
552,6,-10,-7,-88
553,7,-11,-7,-86
554,5,-12,-7,-86
555,7,-13,-7,-88
556,6,-15,-7,-88
557,5,-15,-7,-86
558,6,-18,-7,-86
559,6,-20,-7,-88
560,4,-21,-7,-88
561,6,-21,-7,-86
562,6,-24,-7,-87
563,5,-27,-7,-88
564,7,-28,-7,-87
565,6,-29,-7,-88
566,6,-30,-7,-88
567,6,-32,-7,-86
568,7,-33,-7,-88
569,7,-34,-7,-87
570,5,-36,-7,-88
571,7,-38,-7,-87
572,6,-39,-7,-88
573,5,-40,-7,-87
574,5,-41,-7,-88
575,7,-42,-7,-86
576,6,-43,-7,-88
577,6,-44,-7,-87
578,5,-46,-7,-88
579,7,-47,-7,-86
580,6,-48,-7,-88
581,5,-49,-7,-86
582,7,-49,-7,-88
583,5,-51,-7,-86
584,5,-51,-7,-88
585,6,-51,-7,-86
586,5,-51,-7,-88
587,6,-52,-7,-86
588,6,-52,-7,-88
589,7,-51,-7,-86
590,6,-51,-7,-88
591,5,-51,-7,-86
592,5,-50,-7,-88
593,7,-50,-7,-86
594,7,-49,-7,-88
595,7,-48,-7,-86
596,6,-48,-7,-86
597,6,-47,-7,-88
598,6,-46,-7,-86
599,7,-45,-8,-88
600,6,-45,-7,-88
601,6,-44,-7,-86
602,5,-42,-8,-88
603,7,-40,-7,-86
604,7,-39,-7,-86
605,5,-38,-7,-88
606,7,-37,-7,-88
607,7,-34,-7,-86
608,5,-33,-8,-88
609,6,-32,-7,-86
610,5,-31,-7,-88
611,7,-28,-8,-86
612,6,-27,-8,-88
613,5,-25,-7,-86
614,5,-25,-7,-88
615,7,-22,-7,-86
616,6,-21,-7,-88
617,7,-19,-7,-86
618,6,-18,-7,-88
619,5,-15,-7,-86
620,7,-14,-7,-88
621,6,-14,-7,-86
622,6,-12,-7,-86
623,6,-10,-7,-88
624,5,-9,-7,-88
625,6,-8,-7,-86
626,5,-7,-7,-61
627,6,-4,-7,-63
628,7,-4,-7,-63
629,5,-3,-7,-61
630,6,-1,-7,-63
631,5,0,-7,-61
632,4,2,-7,-63
633,6,2,-7,-61
634,5,3,-7,-63
635,7,6,-7,-61
636,7,7,-7,-63
637,5,6,-7,-61
638,6,7,-7,-63
639,7,10,-7,-61
640,5,10,-7,-61
641,6,11,-7,-63
642,7,11,-7,-63
643,5,14,-7,-61
644,6,14,-7,-63
645,5,15,-7,-61
646,7,15,-7,-63
647,5,16,-7,-61
648,7,17,-7,-63
649,7,17,-7,-61
650,5,18,-7,-63
651,7,20,-8,-61
652,7,20,-7,-61
653,5,21,-7,-63
654,6,21,-7,-63
655,6,22,-7,-61
656,4,22,-7,-63
657,6,23,-7,-61
658,5,23,-7,-63
659,7,24,-7,-61
660,7,24,-7,-61
661,6,25,-7,-63
662,6,26,-7,-63
663,5,27,-7,-61
664,5,27,-7,-63
665,7,27,-7,-61
666,5,28,-7,-63
667,7,28,-7,-61
668,6,28,-7,-63
669,4,29,-7,-61
670,6,29,-7,-63
671,7,29,-7,-61
672,5,30,-7,-63
673,7,30,-8,-61
674,7,30,-7,-63
675,5,31,-8,-61
676,6,32,-7,-63
677,7,32,-7,-61
678,5,31,-7,-63
679,6,32,-7,-61
680,5,32,-7,-63
681,6,33,-7,-61
682,5,32,-8,-63
683,6,34,-7,-61
684,6,34,-7,-63
685,5,33,-7,-61
686,6,33,-7,-63
687,7,34,-7,-61
688,5,34,-7,-63
689,6,35,-7,-61
690,6,35,-7,-63
691,6,35,-7,-61
692,6,35,-7,-61
693,4,36,-7,-63
694,5,35,-7,-61
695,7,36,-7,-63
696,5,36,-7,-63
697,6,36,-7,-61
698,4,36,-7,-63
699,6,37,-7,-61
700,7,37,-7,-61
701,5,37,-7,-63
702,7,37,-7,-63
703,5,38,-7,-61
704,5,37,-7,-63
705,7,39,-8,-61
706,7,38,-8,-63
707,5,37,-7,-61
708,6,39,-7,-63
709,4,39,-7,-61
710,6,39,-7,-63
711,4,38,-7,-61
712,5,38,-7,-61
713,7,38,-7,-63
714,5,38,-7,-61
715,6,40,-7,-63
716,6,40,-7,-61
717,4,39,-7,-63
718,5,40,-7,-61
719,7,39,-8,-63
720,5,40,-7,-63
721,7,39,-7,-61
722,5,39,-7,-63
723,6,40,-7,-61
724,7,41,-7,-63
725,7,41,-7,-61
726,6,40,-7,-63
727,5,40,-7,-61
728,5,40,-7,-61
729,6,41,-7,-63
730,4,41,-7,-63
731,6,41,-7,-61
732,5,41,-7,-63
733,5,41,-7,-61
734,7,42,-7,-63
735,6,41,-7,-61
736,4,42,-7,-63
737,6,42,-7,-61
738,5,42,-7,-61
739,6,42,-7,-63
740,6,42,-7,-63
741,5,43,-7,-61
742,7,42,-7,-61
743,5,42,-8,-63
744,5,42,-7,-63
745,7,42,-7,-61
746,5,43,-7,-63
747,7,43,-7,-61
748,6,43,-8,-63
749,5,43,-7,-61
750,6,43,-7,-61
751,7,43,-7,-63
752,5,43,-7,-63
753,6,43,-7,-61
754,6,43,-7,-63
755,6,43,-7,-61
756,6,43,-7,-63
757,6,45,-7,-61
758,6,44,-7,-63
759,5,44,-8,-61
760,5,43,-8,-63
761,5,43,-8,-61
762,4,44,-8,-61
763,6,44,-7,-63
764,4,44,-7,-63
765,4,44,-7,-61
766,6,45,-7,-63
767,6,44,-8,-61
768,5,44,-7,-63
769,6,44,-7,-61
770,6,44,-7,-61
771,4,44,-7,-63
772,6,45,-7,-61
773,6,45,-7,-63
774,6,44,-7,-61
775,4,44,-7,-63
776,5,44,-7,-61
777,6,45,-7,-63
778,4,45,-8,-63
779,6,46,-7,-61
780,6,45,-8,-61
781,4,46,-7,-63
782,6,46,-7,-63
783,6,45,-7,-61
784,5,45,-7,-63
785,6,45,-7,-61
786,5,45,-7,-61
787,5,45,-8,-63
788,6,45,-7,-63
789,6,45,-7,-61
790,7,45,-7,-63
791,5,45,-7,-61
792,6,45,-7,-61
793,6,45,-7,-63
794,4,45,-7,-61
795,6,46,-7,-63
796,5,45,-7,-63
797,6,46,-7,-61
798,5,45,-7,-61
799,7,47,-7,-63
800,5,46,-7,-61
801,7,46,-7,-63
802,5,47,-7,-61
803,4,46,-7,-63
804,6,46,-7,-63
805,5,47,-7,-61
806,7,47,-7,-61
807,5,47,-8,-63
808,5,46,-7,-61
809,7,47,-8,-63
810,5,47,-7,-61
811,7,47,-8,-63
812,7,47,-8,-63
813,5,47,-8,-61
814,7,47,-8,-61
815,6,47,-8,-63
816,5,47,-8,-61
817,6,47,-8,-63
818,5,46,-7,-61
819,7,46,-8,-63
820,7,47,-8,-61
821,7,46,-8,-63
822,6,46,-8,-63
823,5,48,-7,-61
824,4,48,-7,-61
825,6,46,-8,-63
826,4,48,-7,-63
827,6,46,-8,-61
828,6,48,-8,-61
829,5,48,-7,-63
830,6,48,-7,-63
831,5,46,-8,-61
832,4,48,-8,-61
833,6,48,-8,-63
834,7,46,-7,-61
835,5,48,-7,-63
836,7,48,-7,-63
837,5,48,-7,-61
838,6,47,-7,-61
839,6,47,-8,-63
840,5,47,-7,-63
841,6,48,-7,-61
842,6,48,-7,-61
843,4,48,-7,-63
844,6,48,-8,-63
845,5,48,-8,-61
846,7,48,-7,-63
847,5,48,-8,-61
848,5,48,-7,-63
849,6,47,-7,-61
850,5,47,-7,-61
851,6,48,-7,-63
852,7,48,-7,-63
853,5,47,-7,-61
854,6,47,-8,-61
855,5,48,-7,-63
856,5,48,-7,-61
857,5,48,-7,-63
858,5,48,-7,-63
859,7,48,-7,-61
860,7,48,-7,-61
861,5,48,-7,-63
862,7,48,-7,-63
863,5,48,-7,-61
864,5,48,-7,-61
865,6,47,-7,-63
866,6,48,-7,-63
867,4,47,-7,-61
868,6,48,-7,-61
869,5,48,-7,-63
870,7,48,-7,-63
871,5,47,-7,-61
872,5,47,-7,-61
873,6,47,-7,-63
874,5,47,-8,-63
875,7,48,-8,-61
876,7,48,-8,-61
877,5,48,-8,-63
878,7,48,-8,-61
879,5,47,-7,-63
880,5,47,-7,-61
881,7,48,-7,-63
882,7,48,-8,-63
883,5,47,-8,-61
884,6,48,-7,-61
885,6,48,-7,-63
886,6,48,-7,-61
887,6,48,-7,-63
888,6,48,-7,-61
889,6,48,-7,-63
890,5,48,-7,-61
891,7,47,-7,-63
892,6,48,-7,-61
893,4,48,-8,-63
894,6,48,-8,-63
895,6,48,-7,-61
896,5,48,-7,-63
897,7,47,-7,-61
898,5,47,-7,-61
899,7,49,-7,-63
900,7,47,-7,-63
901,6,47,-7,-61
902,7,48,-7,-63
903,5,48,-7,-61
904,4,49,-7,-63
905,6,48,-7,-61
906,5,49,-8,-63
907,7,48,-7,-61
908,7,49,-7,-63
909,5,49,-7,-61
910,7,49,-7,-63
911,7,48,-7,-61
912,7,49,-7,-61
913,6,48,-7,-63
914,5,49,-7,-61
915,5,47,-8,-63
916,6,49,-7,-61
917,5,47,-7,-63
918,5,47,-8,-61
919,7,49,-7,-63
920,5,49,-7,-63
921,6,47,-7,-61
922,4,49,-7,-61
923,6,48,-7,-63
924,6,48,-7,-61
925,5,49,-7,-63
926,5,49,-7,-63
927,7,48,-7,-61
928,5,48,-7,-63
929,6,48,-7,-61
930,6,48,-7,-63
931,5,48,-7,-61
932,6,48,-7,-63
933,5,47,-7,-61
934,5,47,-7,-63
935,6,48,-8,-61
936,5,48,-8,-63
937,6,48,-8,-61
938,5,48,-8,-63
939,7,49,-7,-61
940,7,49,-7,-63
941,7,49,-7,-61
942,6,48,-7,-63
943,5,48,-8,-61
944,5,48,-8,-61
945,6,48,-7,-63
946,6,48,-7,-63
947,4,48,-7,-61
948,6,49,-7,-61
949,6,48,-7,-63
950,5,48,-7,-63
951,7,48,-7,-61
952,7,48,-7,-61
953,6,48,-7,-63
954,5,48,-7,-63
955,6,48,-8,-61
956,7,48,-7,-63
957,5,48,-7,-61
958,5,48,-7,-61
959,7,47,-7,-88
960,5,48,-7,-88
961,7,48,-7,-86
962,5,47,-7,-86
963,7,48,-7,-88
964,6,49,-7,-88
965,5,48,-7,-86
966,6,48,-7,-86
967,5,49,-8,-88
968,6,49,-7,-86
969,6,48,-7,-88
970,6,48,-7,-88
971,7,49,-7,-86
972,6,49,-8,-88
973,6,48,-8,-86
974,6,49,-8,-86
975,7,48,-7,-88
976,5,49,-8,-86
977,6,48,-7,-88
978,7,49,-7,-86
979,7,49,-7,-88
980,6,48,-7,-86
981,5,48,-7,-88
982,6,48,-8,-86
983,5,47,-7,-88
984,4,49,-7,-86
985,6,48,-7,-88
986,5,49,-7,-86
987,7,48,-8,-88
988,6,48,-7,-86
989,5,48,-7,-88
990,5,49,-7,-86
991,7,47,-7,-88
992,5,49,-7,-86
993,6,49,-7,-88
994,5,49,-7,-88
995,7,47,-7,-86
996,7,47,-7,-86
997,5,49,-8,-88
998,6,48,-8,-88
999,5,49,-8,-86
1000,7,49,-7,-86
1001,7,49,-7,-88
1002,5,49,-7,-88
1003,7,49,-7,-86
1004,6,49,-7,-88
1005,5,49,-8,-86
1006,6,49,-7,-88
1007,6,49,-7,-86
1008,4,49,-7,-88
1009,6,48,-7,-86
1010,6,49,-7,-88
1011,6,48,-7,-86
1012,6,49,-7,-88
1013,4,49,-7,-86
1014,6,49,-7,-88
1015,5,48,-7,-86
1016,5,49,-7,-86
1017,6,49,-7,-88
1018,6,49,-8,-86
1019,7,49,-8,-88
1020,6,49,-7,-88
1021,5,49,-7,-86
1022,6,49,-7,-88
1023,4,49,-8,-86
1024,6,49,-7,-88
1025,6,49,-7,-86
1026,5,49,-7,-88
1027,7,49,-7,-86
1028,6,49,-7,-88
1029,6,49,-7,-86
1030,6,49,-7,-88
1031,5,49,-7,-86
1032,5,49,-7,-88
1033,6,49,-7,-86
1034,5,49,-8,-88
1035,7,49,-7,-86
1036,7,49,-7,-88
1037,6,49,-7,-86
1038,7,49,-7,-86
1039,6,49,-7,-88
1040,5,49,-7,-86
1041,6,49,-7,-88
1042,5,49,-7,-88
1043,7,49,-7,-87
1044,6,49,-7,-88
1045,6,49,-7,-87
1046,5,49,-7,-88
1047,7,49,-7,-86
1048,5,49,-7,-88
1049,7,49,-7,-87
1050,5,49,-7,-88
1051,7,49,-7,-87
1052,6,49,-7,-88
1053,7,49,-7,-87
1054,6,49,-7,-87
1055,7,49,-7,-88
1056,6,49,-7,-88
1057,6,49,-7,-87
1058,6,49,-8,-88
1059,5,49,-8,-86
1060,7,49,-8,-88
1061,5,49,-7,-86
1062,5,49,-7,-86
1063,7,51,-8,-88
1064,6,49,-7,-86
1065,7,49,-7,-88
1066,5,49,-8,-86
1067,7,48,-7,-88
1068,6,49,-8,-88
1069,6,49,-7,-86
1070,6,49,-7,-88
1071,6,49,-7,-86
1072,5,49,-8,-88
1073,6,49,-8,-86
1074,6,49,-8,-86
1075,5,50,-7,-88
1076,6,49,-7,-86
1077,5,49,-7,-88
1078,7,49,-7,-88
1079,6,50,-7,-86
1080,6,49,-8,-88
1081,7,49,-7,-86
1082,6,49,-7,-88
1083,4,49,-7,-86
1084,6,51,-8,-88
1085,4,49,-7,-86
1086,5,49,-7,-88
1087,7,49,-7,-86
1088,6,49,-7,-86
1089,7,49,-7,-88
1090,5,48,-7,-88
1091,6,49,-7,-86
1092,7,49,-7,-88
1093,7,49,-7,-86
1094,7,49,-7,-88
1095,5,49,-8,-86
1096,6,49,-7,-88
1097,6,49,-7,-86
1098,7,49,-7,-88
1099,5,49,-7,-86
1100,7,49,-7,-88
1101,5,49,-7,-86
1102,7,49,-7,-88
1103,6,49,-7,-86
1104,6,49,-7,-88
1105,6,49,-7,-86
1106,5,49,-7,-88
1107,6,49,-8,-86
1108,7,49,-7,-88
1109,6,49,-7,-86
1110,6,49,-7,-86
1111,4,49,-7,-88
1112,6,49,-7,-88
1113,6,49,-7,-86
1114,5,49,-7,-88
1115,7,49,-7,-86
1116,7,49,-7,-88
1117,6,49,-7,-86
1118,6,49,-7,-88
1119,7,49,-7,-86
1120,5,49,-8,-86
1121,6,49,-8,-88
1122,5,49,-7,-88
1123,6,49,-7,-86
1124,6,49,-7,-88
1125,5,49,-7,-86
1126,7,49,-7,-88
1127,5,49,-7,-86
1128,6,49,-7,-88
1129,7,49,-7,-86
1130,6,49,-7,-88
1131,4,49,-7,-86
1132,6,49,-7,-86
1133,6,49,-7,-88
1134,7,49,-8,-88
1135,6,49,-8,-86
1136,5,49,-7,-86
1137,7,49,-7,-88
1138,7,49,-7,-88
1139,5,49,-7,-86
1140,7,49,-7,-88
1141,7,48,-7,-86
1142,5,49,-7,-88
1143,6,48,-7,-86
1144,5,48,-7,-88
1145,6,48,-7,-86
1146,4,48,-7,-88
